ANN,trial,N1,N2,P1,P2,Succ.,,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
5,12,7,9,0,0,1,,2,S,0,S,15,0,0.784698,0
5,13,5,6,0,0,1,,1,S,0,S,15,0.014904,0.753514,0.01123
5,14,6,9,0,0,1,,3,S,0,S,14,0,0.784737,0
5,15,9,3,0,0,1,,6,S,0,S,12,0.797489,0,0
5,16,7,8,0,0,1,,1,S,0,S,17,0.0194,0.753184,0.014612
5,17,2,7,0,0,1,,5,S,0,S,12,0,0.801248,0
5,18,3,8,0,0,1,,5,S,0,S,12,0,0.78377,0
5,19,8,9,0,0,1,,1,S,0,S,18,0.021801,0.750333,0.016358
5,20,6,1,0,0,1,,5,S,0,S,11,0.773298,0,0
5,21,5,7,0,0,1,,2,S,0,S,14,0,0.773644,0
5,22,1,9,0,0,1,,8,L,0,S,10,0,0.757783,0
5,23,2,9,0,0,1,,7,L,0,S,11,0,0.781749,0
5,24,3,6,0,0,1,,3,S,0,S,13,0,0.785647,0
5,25,4,3,0,0,1,,1,S,0,S,17,0.795299,0,0
5,26,4,5,0,0,1,,1,S,0,S,16,0.002161,0.773101,0.00167
5,27,9,1,0,0,1,,8,L,0,S,10,0.752596,0,0
5,28,8,1,0,0,1,,7,L,0,S,11,0.807698,0,0
5,29,2,4,0,0,1,,2,S,0,S,14,0,0.782473,0
5,30,9,6,0,0,1,,3,S,0,S,14,0.759324,0.005437,0.004129
5,31,1,6,0,0,1,,5,S,0,S,11,0,0.775856,0
5,32,3,7,0,0,1,,4,S,0,S,12,0,0.76425,0
5,33,3,5,0,0,1,,2,S,0,S,14,0,0.782631,0
5,34,6,3,0,0,1,,3,S,0,S,13,0.771039,0,0
5,35,4,2,0,0,1,,2,S,0,S,14,0.791595,0,0
5,36,1,5,0,0,1,,4,S,0,S,11,0,0.752161,0
5,37,7,3,0,0,1,,4,S,0,S,12,0.754844,0.001425,0.001075
5,38,7,2,0,0,1,,5,S,0,S,12,0.802893,0,0
5,39,4,9,0,0,1,,5,S,0,S,12,0,0.777631,0
5,40,1,2,0,0,1,,1,S,0,S,14,0.005919,0.761463,0.004507
5,41,7,1,0,0,1,,6,S,0,S,11,0.792332,0,0
5,42,8,7,0,0,1,,1,S,0,S,17,0.783617,0,0
5,43,8,4,0,0,1,,4,S,0,S,12,0.752372,0,0
5,44,7,6,0,0,1,,1,S,0,S,18,0.773742,0.005335,0.004128
5,45,2,5,0,0,1,,3,S,0,S,13,0,0.795274,0
5,46,3,1,0,0,1,,2,S,0,S,13,0.789735,0,0
5,47,2,8,0,0,1,,6,S,0,S,11,0,0.759304,0
5,48,3,2,0,0,1,,1,S,0,S,16,0.794244,0,0
5,49,6,5,0,0,1,,1,S,0,S,17,0.775281,0.000311,0.000241
5,50,9,4,0,0,1,,5,S,0,S,12,0.763629,0,0
5,51,5,9,0,0,1,,4,S,0,S,12,0.004508,0.750007,0.003381
5,52,8,6,0,0,1,,2,S,0,S,15,0.783238,0,0
5,53,4,7,0,0,1,,3,S,0,S,13,0,0.767975,0
5,54,5,4,0,0,1,,1,S,0,S,17,0.757915,0.014654,0.011107
5,55,1,8,0,0,1,,7,L,0,S,11,0,0.801854,0
5,56,5,1,0,0,1,,4,S,0,S,12,0.80169,0,0
5,57,3,9,0,0,1,,6,S,0,S,11,0,0.754496,0
5,58,6,2,0,0,1,,4,S,0,S,12,0.776293,0,0
5,59,8,3,0,0,1,,5,S,0,S,12,0.788722,0,0
5,60,8,5,0,0,1,,3,S,0,S,13,0.754502,0.005136,0.003875
5,61,2,1,0,0,1,,1,S,0,S,14,0.758241,0.004781,0.003626
