ANN,trial,N1,N2,P1,P2,Succ.,,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
24,44,1,5,0,0,1,,4,S,0,S,11,0,0.77718,0
24,45,2,8,0,0,1,,6,S,0,S,11,0,0.790156,0
24,46,8,2,0,0,1,,6,S,0,S,11,0.785713,0,0
24,47,3,5,0,0,1,,2,S,0,S,13,0.016133,0.756453,0.012204
24,48,5,4,0,0,1,,1,S,0,S,16,0.769115,0.017807,0.013696
24,49,2,3,0,0,1,,1,S,0,S,15,0.002356,0.785292,0.00185
24,50,9,3,0,0,1,,6,S,0,S,11,0.75306,0.006749,0.005083
24,51,9,1,0,0,1,,8,L,0,S,10,0.770901,0,0
24,52,2,1,0,0,1,,1,S,0,S,14,0.776094,0.007822,0.00607
24,53,9,5,0,0,1,,4,S,0,S,13,0.779967,0.002312,0.001803
24,54,5,1,0,0,1,,4,S,0,S,11,0.762293,0.000215,0.000164
24,55,1,8,0,0,1,,7,L,0,S,10,0,0.76768,0
24,56,2,5,0,0,1,,3,S,0,S,12,0.001917,0.770024,0.001476
24,57,1,2,0,0,1,,1,S,0,S,14,0.018913,0.756586,0.014309
24,58,2,6,0,0,1,,4,S,0,S,12,0,0.789929,0
24,59,9,8,0,0,1,,1,S,0,S,21,0.781242,0.019845,0.015503
24,60,1,9,0,0,1,,8,L,0,S,10,0,0.773477,0
24,61,7,6,0,0,1,,1,S,0,S,15,0.769941,0.014174,0.010913
24,62,4,8,0,0,1,,4,S,0,S,12,0.008192,0.761739,0.00624
24,63,4,6,0,0,1,,2,S,0,S,15,0,0.793435,0
24,64,5,9,0,0,1,,4,S,0,S,12,0.018074,0.751506,0.013583
24,65,2,9,0,0,1,,7,L,0,S,11,0,0.797738,0
24,66,8,5,0,0,1,,3,S,0,S,14,0.790915,0,0
24,67,5,2,0,0,1,,3,S,0,S,12,0.760777,0.007233,0.005503
24,68,3,6,0,0,1,,3,S,0,S,13,0,0.78717,0
24,69,8,1,0,0,1,,7,L,0,S,10,0.759286,0,0
24,70,7,9,0,0,1,,2,S,0,S,17,0.015072,0.780379,0.011762
24,71,5,6,0,0,1,,1,S,0,S,16,0.012672,0.776004,0.009834
24,72,7,2,0,0,1,,5,S,0,S,11,0.780314,0,0
25,1,8,6,0,0,1,,2,S,0,S,15,0.795792,0,0
25,2,3,5,0,0,1,,2,S,0,S,14,0.002119,0.781529,0.001656
25,3,6,9,0,0,1,,3,S,0,S,13,0.019017,0.757077,0.014397
25,4,8,1,0,0,1,,7,L,0,S,10,0.763605,0,0
25,5,8,7,0,0,1,,1,S,0,S,15,0.793731,0,0
25,6,1,7,0,0,1,,6,S,0,S,11,0,0.807245,0
25,7,3,8,0,0,1,,5,S,0,S,12,0,0.805659,0
25,8,9,3,0,0,1,,6,S,0,S,11,0.761099,0,0
25,9,6,4,0,0,1,,2,S,0,S,14,0.756897,0.020925,0.015838
25,10,8,3,0,0,1,,5,S,0,S,11,0.751319,0.007622,0.005727
25,11,4,1,0,0,1,,3,S,0,S,12,0.785577,0,0
25,12,3,9,0,0,1,,6,S,0,S,11,0,0.769553,0
25,13,6,7,0,0,1,,1,S,0,S,18,0.018441,0.774357,0.01428
25,14,1,4,0,0,1,,3,S,0,S,12,0,0.804612,0
25,15,1,8,0,0,1,,7,L,0,S,10,0,0.765101,0
25,16,5,1,0,0,1,,4,S,0,S,11,0.756447,0.00142,0.001074
25,17,8,4,0,0,1,,4,S,0,S,12,0.773775,0,0
25,18,5,9,0,0,1,,4,S,0,S,12,0.013273,0.756543,0.010041
25,19,2,6,0,0,1,,4,S,0,S,12,0,0.807554,0
25,20,7,2,0,0,1,,5,S,0,S,11,0.763899,0,0
25,21,2,4,0,0,1,,2,S,0,S,13,0.010041,0.762293,0.007654
25,22,5,8,0,0,1,,3,S,0,S,13,0.004719,0.774313,0.003654
25,23,6,1,0,0,1,,5,S,0,S,11,0.783026,0,0
25,24,5,4,0,0,1,,1,S,0,S,17,0.768841,0.019932,0.015325
25,25,9,1,0,0,1,,8,L,0,S,10,0.768696,0,0
25,26,9,6,0,0,1,,3,S,0,S,14,0.777533,0.005099,0.003965
25,27,3,6,0,0,1,,3,S,0,S,12,0.007325,0.763799,0.005595
25,28,7,9,0,0,1,,2,S,0,S,16,0.005116,0.78997,0.004041
25,29,3,7,0,0,1,,4,S,0,S,12,0.006764,0.764479,0.005171
25,30,3,2,0,0,1,,1,S,0,S,16,0.777048,0.013815,0.010735
25,31,8,2,0,0,1,,6,S,0,S,11,0.786331,0,0
25,32,9,7,0,0,1,,2,S,0,S,14,0.775841,0.0063,0.004888
25,33,1,9,0,0,1,,8,L,0,S,10,0,0.778464,0
25,34,2,5,0,0,1,,3,S,0,S,13,0,0.801776,0
25,35,2,1,0,0,1,,1,S,0,S,14,0.753378,0.018826,0.014183
25,36,7,3,0,0,1,,4,S,0,S,12,0.780919,0,0
25,37,1,2,0,0,1,,1,S,0,S,13,0.013004,0.762767,0.009919
25,38,2,9,0,0,1,,7,L,0,S,11,0,0.798508,0
25,39,7,8,0,0,1,,1,S,0,S,19,0.021569,0.772347,0.016658
25,40,9,2,0,0,1,,7,L,0,S,11,0.793588,0,0
25,41,4,9,0,0,1,,5,S,0,S,12,0,0.791287,0
25,42,9,8,0,0,1,,1,S,0,S,17,0.791803,0.001577,0.001249
25,43,1,6,0,0,1,,5,S,0,S,11,0,0.806959,0
25,44,5,3,0,0,1,,2,S,0,S,14,0.758392,0.021278,0.016137
25,45,4,6,0,0,1,,2,S,0,S,13,0.016276,0.758104,0.012339
25,46,6,5,0,0,1,,1,S,0,S,16,0.753095,0.028658,0.021582
25,47,6,8,0,0,1,,2,S,0,S,14,0.025023,0.753255,0.018848
25,48,6,2,0,0,1,,4,S,0,S,12,0.780868,0,0
25,49,4,7,0,0,1,,3,S,0,S,13,0.015421,0.759159,0.011707
25,50,5,6,0,0,1,,1,S,0,S,15,0,0.791617,0
25,51,4,3,0,0,1,,1,S,0,S,17,0.789884,0.004419,0.00349
25,52,8,9,0,0,1,,1,S,0,S,21,0.038102,0.755118,0.028771
25,53,7,4,0,0,1,,3,S,0,S,13,0.790219,0,0
25,54,5,7,0,0,1,,2,S,0,S,15,0,0.793302,0
25,55,2,3,0,0,1,,1,S,0,S,15,0,0.794142,0
25,56,8,5,0,0,1,,3,S,0,S,13,0.790111,0,0
25,57,2,7,0,0,1,,5,S,0,S,12,0,0.808001,0
25,58,4,5,0,0,1,,1,S,0,S,16,0.02844,0.752699,0.021407
25,59,6,3,0,0,1,,3,S,0,S,13,0.777111,0.002579,0.002004
25,60,5,2,0,0,1,,3,S,0,S,13,0.792178,0,0
25,61,2,8,0,0,1,,6,S,0,S,11,0,0.780408,0
25,62,9,4,0,0,1,,5,S,0,S,12,0.786223,0,0
25,63,7,6,0,0,1,,1,S,0,S,17,0.76694,0.023244,0.017827
25,64,3,4,0,0,1,,1,S,0,S,15,0.026402,0.755672,0.019951
