ANN,trial,N1,N2,P1,P2,Succ.,Cong,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
2,109,8,1,1,2,1,I,7,L,1,S,11,0.77729,0.413456,0.321376
2,110,2,8,1,8,1,C,6,S,7,L,9,0.335445,0.759553,0.254789
2,111,9,8,1,8,1,I,1,S,7,L,20,0.764213,0.640583,0.489542
2,112,8,9,9,2,0,I,1,S,7,L,13,0.785013,0.435029,0.341503
2,113,9,2,8,2,1,C,7,L,6,S,9,0.768381,0.323296,0.248415
2,114,8,2,1,2,1,I,6,S,1,S,11,0.751556,0.433883,0.326087
2,115,8,2,8,1,1,C,6,S,7,L,9,0.83294,0.279127,0.232496
2,116,9,8,2,1,1,C,1,S,1,S,10,0.758628,0.368917,0.279871
2,117,2,8,9,1,1,I,6,S,8,L,18,0.627326,0.770714,0.483489
2,118,1,8,8,9,1,C,7,L,1,S,10,0.382144,0.750464,0.286785
2,119,8,2,2,8,1,I,6,S,6,S,14,0.778729,0.546924,0.425906
2,120,9,1,2,9,1,I,8,L,7,L,13,0.771863,0.523654,0.404189
2,121,9,8,2,8,1,I,1,S,6,S,19,0.759843,0.630355,0.478971
2,122,2,1,8,1,1,C,1,S,7,L,10,0.773647,0.361867,0.279958
2,123,9,1,8,2,1,C,8,L,6,S,9,0.789696,0.305939,0.241599
2,124,8,9,1,8,1,C,1,S,7,L,11,0.38779,0.785829,0.304737
2,125,1,9,8,1,1,I,8,L,7,L,13,0.558469,0.761706,0.42539
2,126,2,9,8,1,1,I,7,L,7,L,15,0.58869,0.77476,0.456094
2,127,9,1,9,1,1,C,8,L,8,L,9,0.848684,0.266109,0.225842
2,128,8,1,2,9,1,I,7,L,7,L,13,0.778253,0.519952,0.404654
2,129,2,9,9,2,1,I,7,L,7,L,13,0.521187,0.771765,0.402234
2,130,9,2,8,1,1,C,7,L,7,L,9,0.82766,0.281751,0.233194
2,131,8,9,1,2,1,C,1,S,1,S,14,0.423226,0.79208,0.335229
2,132,1,8,9,2,1,I,7,L,7,L,13,0.530874,0.758022,0.402414
2,133,2,8,8,1,1,I,6,S,7,L,18,0.626265,0.77037,0.482456
2,134,2,1,1,9,0,I,1,S,8,L,12,0.453652,0.752291,0.341278
2,135,8,2,9,8,1,C,6,S,1,S,11,0.791476,0.389179,0.308026
2,136,9,8,8,1,1,C,1,S,7,L,10,0.829643,0.316669,0.262722
2,137,2,9,8,9,1,C,7,L,1,S,10,0.374009,0.76267,0.285245
2,138,8,1,9,1,1,C,7,L,8,L,9,0.853641,0.263752,0.225149
2,139,8,2,1,9,1,I,6,S,8,L,14,0.756369,0.576853,0.436314
2,140,1,9,1,2,1,C,8,L,1,S,9,0.331243,0.765094,0.253432
2,141,1,9,9,2,1,I,8,L,7,L,12,0.482478,0.783602,0.378071
2,142,2,9,2,8,1,C,7,L,6,S,9,0.309019,0.792579,0.244922
2,143,8,2,2,9,1,I,6,S,7,L,13,0.752284,0.541104,0.407064
2,144,9,1,9,8,1,C,8,L,1,S,11,0.811118,0.371996,0.301733
3,1,8,9,2,1,1,I,1,S,1,S,15,0.459381,0.754462,0.346586
3,2,9,1,1,2,1,I,8,L,1,S,13,0.779557,0.511889,0.399047
3,3,8,2,8,9,1,I,6,S,1,S,12,0.752448,0.497444,0.374301
3,4,2,9,2,9,1,C,7,L,7,L,9,0.28233,0.822721,0.232279
3,5,2,9,8,2,1,I,7,L,6,S,12,0.475149,0.755964,0.359196
3,6,9,2,8,2,1,C,7,L,6,S,9,0.7651,0.331505,0.253634
3,7,2,1,9,2,1,C,1,S,7,L,12,0.796695,0.396565,0.315941
3,8,2,8,2,1,1,I,6,S,1,S,11,0.364142,0.807165,0.293923
3,9,8,9,2,9,1,C,1,S,7,L,10,0.365794,0.771031,0.282039
3,10,9,1,8,2,1,C,8,L,6,S,10,0.837276,0.312135,0.261343
3,11,1,2,1,8,1,C,1,S,7,L,10,0.35747,0.785063,0.280636
3,12,8,9,9,1,0,I,1,S,8,L,12,0.754411,0.45115,0.340353
3,13,9,2,1,8,1,I,7,L,7,L,14,0.757933,0.590409,0.447491
3,14,1,9,2,9,1,C,8,L,7,L,8,0.290621,0.755936,0.219691
3,15,9,1,2,8,1,I,8,L,6,S,15,0.776138,0.588721,0.456929
3,16,2,1,9,1,1,C,1,S,8,L,11,0.780524,0.387823,0.302705
3,17,1,9,8,9,1,C,8,L,1,S,9,0.305566,0.794302,0.242711
3,18,1,2,9,2,0,I,1,S,7,L,13,0.751096,0.476069,0.357574
3,19,1,2,8,1,0,I,1,S,7,L,14,0.768943,0.480796,0.369704
3,20,9,2,1,9,1,I,7,L,8,L,14,0.757616,0.590702,0.447525
3,21,2,8,8,2,1,I,6,S,6,S,12,0.475908,0.758361,0.36091
3,22,8,9,8,2,1,I,1,S,6,S,23,0.643408,0.755888,0.486345
3,23,2,9,1,2,1,C,7,L,1,S,9,0.331341,0.755953,0.250478
3,24,1,2,2,9,1,C,1,S,7,L,10,0.370396,0.767234,0.284181
3,25,1,9,9,8,1,I,8,L,1,S,9,0.341157,0.75105,0.256226
3,26,1,9,1,2,1,C,8,L,1,S,9,0.30202,0.799839,0.241567
3,27,2,8,1,2,1,C,6,S,1,S,9,0.332921,0.757458,0.252174
3,28,8,9,8,1,0,I,1,S,7,L,14,0.757372,0.493711,0.373923
3,29,2,1,2,1,1,C,1,S,1,S,20,0.784105,0.462729,0.362828
3,30,8,9,2,8,1,C,1,S,6,S,10,0.366239,0.770559,0.282209
3,31,9,1,9,2,1,C,8,L,7,L,9,0.785669,0.31661,0.24875
3,32,8,9,9,2,0,I,1,S,7,L,14,0.759426,0.494722,0.375705
3,33,1,9,2,1,1,I,8,L,1,S,10,0.352597,0.788243,0.277932
3,34,2,9,9,2,1,I,7,L,7,L,14,0.545003,0.772868,0.421215
3,35,1,2,9,1,0,I,1,S,8,L,12,0.762097,0.443597,0.338064
3,36,2,1,1,2,0,I,1,S,1,S,13,0.438672,0.775676,0.340267
3,37,8,1,8,1,1,C,7,L,7,L,9,0.76479,0.32927,0.251822
3,38,8,2,1,9,1,I,6,S,8,L,15,0.764488,0.602562,0.460652
3,39,9,2,8,9,1,I,7,L,1,S,12,0.774589,0.480933,0.372525
3,40,1,9,9,1,1,I,8,L,8,L,13,0.541804,0.767368,0.415763
3,41,1,2,1,2,1,C,1,S,1,S,11,0.4053,0.752267,0.304894
3,42,1,2,2,8,1,C,1,S,6,S,10,0.370841,0.766763,0.284347
3,43,8,2,1,2,1,I,6,S,1,S,13,0.781298,0.509435,0.39802
3,44,2,8,1,8,1,C,6,S,7,L,9,0.271818,0.841109,0.228629
